glimmora,assault-vest--,toxic-debris--,grass,sludge-bomb,power-gem,earth-power,mortal-spin,9gen
dragonite,choice-band--,inner-focus--,normal,extreme-speed,ice-spinner,stomping-tantrum,giga-impact,1gen
gholdengo,life-orb--,good-as-gold--,steel,protect,make-it-rain,shadow-ball,nasty-plot,9gen
weezing,sitrus-berry--,neutralizing-gas--,ghost,protect,sludge-bomb,willowisp,taunt,1gen
brambleghast,focus-sash--,wind-rider--,ghost,protect,poltergeist,seed-bomb,shadow-sneak,9gen
urshifu,mystic-water--,unseen-fist--,water,detect,surging-strikes,close-combat,aqua-jet,8gen
arcanine,choice-band--,intimidate--,fairy,rock-slide,flare-blitz,extreme-speed,tera-blast,1gen
roaring-moon,booster-energy--,protosynthesis--,poison,protect,breaking-swipe,knock-off,tailwind,9gen
gothitelle,rocky-helmet--,shadow-tag--,fairy,fake-out,taunt,psychic,protect,5gen
gholdengo,metal-coat--,good-as-gold--,steel,make-it-rain,shadow-ball,nasty-plot,protect,9gen
roaring-moon,booster-energy--,protosynthesis--,poison,knock-off,breaking-swipe,tailwind,protect,9gen
arcanine,choice-band--,intimidate--,fairy,flare-blitz,rock-slide,tera-blast,extreme-speed,1gen
ogerpon,focus-sash--,defiant--,grass,ivy-cudgel,stomping-tantrum,follow-me,spiky-shield,9gen
urshifu,life-orb--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,protect,8gen
gholdengo,leftovers--,good-as-gold--,dragon,make-it-rain,shadow-ball,nasty-plot,protect,9gen
iron-hands,assault-vest--,quark-drive--,water,drain-punch,wild-charge,fake-out,volt-switch,9gen
urshifu,choice-scarf--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
amoonguss,rocky-helmet--,regenerator--,dragon,pollen-puff,spore,rage-powder,protect,5gen
tornadus,mental-herb--,prankster--,ghost,bleakwind-storm,taunt,tailwind,rain-dance,5gen
arcanine,choice-band--,intimidate--,grass,rock-slide,flare-blitz,extreme-speed,head-smash,1gen
heatran,life-orb--,flash-fire--,fairy,earth-power,flash-cannon,heat-wave,protect,4gen
landorus,choice-scarf--,intimidate--,flying,uturn,rock-slide,stomping-tantrum,tera-blast,5gen
iron-hands,assault-vest--,quark-drive--,fire,drain-punch,fake-out,wild-charge,heavy-slam,9gen
rillaboom,miracle-seed--,grassy-surge--,fire,fake-out,grassy-glide,wood-hammer,protect,8gen
flutter-mane,choice-specs--,protosynthesis--,fairy,moonblast,shadow-ball,dazzling-gleam,power-gem,9gen
tornadus,covert-cloak--,prankster--,steel,taunt,tailwind,bleakwind-storm,sunny-day,5gen
kingambit,black-glasses--,defiant--,dark,kowtow-cleave,sucker-punch,swords-dance,protect,9gen
iron-hands,assault-vest--,quark-drive--,water,drain-punch,fake-out,wild-charge,heavy-slam,9gen
flutter-mane,choice-specs--,protosynthesis--,fairy,moonblast,dazzling-gleam,shadow-ball,icy-wind,9gen
tornadus,focus-sash--,prankster--,flying,bleakwind-storm,tailwind,rain-dance,protect,5gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,uturn,tera-blast,rock-slide,5gen
ogerpon,wellspring-mask--,water-absorb--,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
sinistcha,rocky-helmet--,hospitality--,dragon,matcha-gotcha,rage-powder,life-dew,shadow-ball,9gen
arcanine,choice-band--,intimidate--,grass,flare-blitz,rock-slide,raging-fury,extreme-speed,1gen
rillaboom,assault-vest--,grassy-surge--,fire,fake-out,uturn,wood-hammer,grassy-glide,8gen
moltres,sitrus-berry--,berserk--,poison,air-slash,nasty-plot,fiery-wrath,protect,1gen
urshifu,mystic-water--,unseen-fist--,water,surging-strikes,detect,close-combat,aqua-jet,8gen
grimmsnarl,light-clay--,prankster--,ghost,spirit-break,light-screen,reflect,fake-out,8gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,rock-slide,uturn,tera-blast,5gen
urshifu,black-glasses--,unseen-fist--,fire,wicked-blow,sucker-punch,close-combat,protect,8gen
iron-hands,assault-vest--,quark-drive--,grass,drain-punch,fake-out,wild-charge,ice-punch,9gen
amoonguss,rocky-helmet--,regenerator--,water,spore,pollen-puff,protect,rage-powder,5gen
gholdengo,metal-coat--,good-as-gold--,dragon,make-it-rain,shadow-ball,nasty-plot,protect,9gen
farigiraf,sitrus-berry--,armor-tail--,fire,dazzling-gleam,psyshock,trick-room,helping-hand,9gen
landorus,choice-scarf--,intimidate--,flying,tera-blast,stomping-tantrum,rock-slide,uturn,5gen
chi-yu,focus-sash--,beads-of-ruin--,ghost,dark-pulse,overheat,snarl,protect,9gen
dusclops,eviolite--,pressure--,dark,night-shade,willowisp,pain-split,trick-room,3gen
iron-hands,assault-vest--,quark-drive--,water,drain-punch,wild-charge,heavy-slam,fake-out,9gen
ogerpon,cornerstone-mask--,sturdy--,rock,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
ursaluna,life-orb--,mind’s-eye--,normal,blood-moon,earth-power,hyper-voice,protect,8gen
rillaboom,assault-vest--,grassy-surge--,fire,wood-hammer,grassy-glide,high-horsepower,fake-out,8gen
arcanine,choice-band--,intimidate--,fairy,rock-slide,flare-blitz,extreme-speed,tera-blast,1gen
urshifu,focus-sash--,unseen-fist--,dark,wicked-blow,sucker-punch,close-combat,detect,8gen
heatran,life-orb--,flash-fire--,fairy,heat-wave,earth-power,flash-cannon,protect,4gen
sinistcha,rocky-helmet--,hospitality--,poison,matcha-gotcha,rage-powder,strength-sap,protect,9gen
milotic,leftovers--,competitive--,dragon,protect,scald,icy-wind,helping-hand,3gen
arcanine,sitrus-berry--,intimidate--,grass,flare-blitz,rock-slide,extreme-speed,willowisp,1gen
rillaboom,assault-vest--,grassy-surge--,fire,grassy-glide,wood-hammer,high-horsepower,fake-out,8gen
tornadus,covert-cloak--,prankster--,dark,bleakwind-storm,taunt,tailwind,rain-dance,5gen
flutter-mane,booster-energy--,protosynthesis--,fairy,moonblast,shadow-ball,dazzling-gleam,protect,9gen
urshifu,mystic-water--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,detect,8gen
gholdengo,choice-specs--,good-as-gold--,steel,make-it-rain,shadow-ball,steel-beam,trick,9gen
pelipper,focus-sash--,drizzle--,ghost,hurricane,weather-ball,tailwind,wide-guard,3gen
gholdengo,metal-coat--,good-as-gold--,dragon,make-it-rain,shadow-ball,nasty-plot,protect,9gen
farigiraf,rocky-helmet--,armor-tail--,steel,psychic,dazzling-gleam,helping-hand,trick-room,9gen
iron-hands,assault-vest--,quark-drive--,grass,fake-out,drain-punch,wild-charge,heavy-slam,9gen
amoonguss,sitrus-berry--,regenerator--,water,spore,rage-powder,pollen-puff,clear-smog,5gen
urshifu,choice-scarf--,unseen-fist--,water,surging-strikes,close-combat,uturn,ice-spinner,8gen
armarouge,life-orb--,flash-fire--,psychic,expanding-force,armor-cannon,trick-room,protect,9gen
flutter-mane,choice-specs--,protosynthesis--,fairy,moonblast,shadow-ball,dazzling-gleam,power-gem,9gen
lilligant,focus-sash--,chlorophyll--,ghost,solar-blade,close-combat,sleep-powder,after-you,5gen
torkoal,charcoal--,drought--,fire,eruption,flamethrower,earth-power,protect,3gen
urshifu,power-band--,unseen-fist--,poison,wicked-blow,close-combat,poison-jab,detect,8gen
indeedee,rocky-helmet--,psychic-surge--,fire,dazzling-gleam,helping-hand,follow-me,trick-room,8gen
amoonguss,rocky-helmet--,regenerator--,water,spore,pollen-puff,rage-powder,protect,5gen
heatran,life-orb--,flash-fire--,fairy,heat-wave,flash-cannon,earth-power,protect,4gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,uturn,tera-blast,rock-tomb,5gen
flutter-mane,choice-specs--,protosynthesis--,fairy,dazzling-gleam,shadow-ball,moonblast,perish-song,9gen
iron-hands,assault-vest--,quark-drive--,water,drain-punch,fake-out,wild-charge,volt-switch,9gen
roaring-moon,booster-energy--,protosynthesis--,flying,dragon-dance,knock-off,acrobatics,protect,9gen
rillaboom,miracle-seed--,grassy-surge--,fire,wood-hammer,grassy-glide,high-horsepower,fake-out,8gen
roaring-moon,booster-energy--,protosynthesis--,poison,knock-off,breaking-swipe,tailwind,protect,9gen
arcanine,choice-band--,intimidate--,fairy,rock-slide,flare-blitz,extreme-speed,tera-blast,1gen
milotic,leftovers--,competitive--,dragon,scald,ice-beam,protect,haze,3gen
iron-hands,assault-vest--,quark-drive--,grass,drain-punch,fake-out,heavy-slam,wild-charge,9gen
flutter-mane,choice-specs--,protosynthesis--,fairy,dazzling-gleam,moonblast,shadow-ball,psyshock,9gen
roaring-moon,booster-energy--,protosynthesis--,flying,acrobatics,knock-off,protect,breaking-swipe,9gen
grimmsnarl,rocky-helmet--,prankster--,steel,parting-shot,foul-play,fake-out,thunder-wave,8gen
heatran,leftovers--,flash-fire--,grass,protect,heat-wave,flash-cannon,earth-power,4gen
sinistcha,sitrus-berry--,hospitality--,water,matcha-gotcha,strength-sap,protect,calm-mind,9gen
baxcalibur,assault-vest--,ice-body--,water,high-horsepower,glaive-rush,icicle-crash,ice-shard,9gen
ninetales,light-clay--,snow-warning--,ghost,aurora-veil,icy-wind,encore,protect,1gen
flutter-mane,choice-specs--,protosynthesis--,fairy,moonblast,shadow-ball,dazzling-gleam,power-gem,9gen
iron-hands,assault-vest--,quark-drive--,water,wild-charge,drain-punch,heavy-slam,fake-out,9gen
landorus,choice-scarf--,intimidate--,flying,uturn,rock-slide,stomping-tantrum,tera-blast,5gen
heatran,shuca-berry--,flash-fire--,grass,earth-power,heat-wave,protect,flash-cannon,4gen
ogerpon,wellspring-mask--,water-absorb--,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
cresselia,sitrus-berry--,levitate--,poison,ice-beam,psychic,lunar-blessing,trick-room,4gen
flutter-mane,focus-sash--,protosynthesis--,fairy,dazzling-gleam,moonblast,shadow-ball,protect,9gen
regieleki,magnet--,transistor--,ice,electroweb,thunderbolt,tera-blast,protect,8gen
ogerpon,wellspring-mask--,water-absorb--,water,ivy-cudgel,horn-leech,swords-dance,spiky-shield,9gen
indeedee,psychic-seed--,psychic-surge--,dragon,follow-me,psychic,protect,helping-hand,8gen
tornadus,safety-goggles--,prankster--,dark,bleakwind-storm,protect,tailwind,rain-dance,5gen
chi-yu,life-orb--,beads-of-ruin--,fire,heat-wave,overheat,snarl,protect,9gen
torkoal,charcoal--,drought--,fire,eruption,heat-wave,earth-power,protect,3gen
ogerpon,cornerstone-mask--,sturdy--,rock,ivy-cudgel,encore,spiky-shield,follow-me,9gen
indeedee,psychic-seed--,psychic-surge--,fairy,dazzling-gleam,follow-me,trick-room,skill-swap,8gen
lilligant,focus-sash--,chlorophyll--,ghost,close-combat,solar-blade,sleep-powder,after-you,5gen
armarouge,life-orb--,flash-fire--,psychic,expanding-force,armor-cannon,trick-room,protect,9gen
ursaluna,flame-orb--,guts--,ghost,facade,headlong-rush,earthquake,protect,8gen
urshifu,choice-band--,unseen-fist--,poison,wicked-blow,close-combat,uturn,poison-jab,8gen
staraptor,choice-scarf--,intimidate--,flying,brave-bird,close-combat,uturn,final-gambit,4gen
ursaluna,flame-orb--,guts--,fairy,facade,high-horsepower,protect,swords-dance,8gen
scream-tail,power-weight--,protosynthesis--,water,psychic-fangs,howl,helping-hand,trick-room,9gen
clefairy,eviolite--,friend-guard--,grass,follow-me,encore,protect,heal-pulse,1gen
farigiraf,sitrus-berry--,armor-tail--,fire,psychic,dazzling-gleam,nasty-plot,trick-room,9gen
rillaboom,miracle-seed--,grassy-surge--,fire,grassy-glide,wood-hammer,protect,fake-out,8gen
tornadus,rocky-helmet--,prankster--,ghost,bleakwind-storm,tailwind,rain-dance,taunt,5gen
flutter-mane,choice-specs--,protosynthesis--,fairy,dazzling-gleam,shadow-ball,moonblast,thunderbolt,9gen
empoleon,leftovers--,competitive--,fairy,flash-cannon,icy-wind,protect,yawn,4gen
landorus,sitrus-berry--,intimidate--,flying,rock-slide,tera-blast,stomping-tantrum,protect,5gen
urshifu,mystic-water--,unseen-fist--,water,surging-strikes,aqua-jet,close-combat,detect,8gen
iron-hands,assault-vest--,quark-drive--,water,heavy-slam,fake-out,drain-punch,wild-charge,9gen
kingambit,black-glasses--,defiant--,ghost,kowtow-cleave,iron-head,protect,sucker-punch,9gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,wood-hammer,taunt,spiky-shield,9gen
flutter-mane,pixie-plate--,protosynthesis--,water,dazzling-gleam,shadow-ball,moonblast,protect,9gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,rock-slide,uturn,tera-blast,5gen
gastrodon,sitrus-berry--,storm-drain--,poison,earth-power,ice-beam,protect,clear-smog,4gen
amoonguss,rocky-helmet--,regenerator--,water,clear-smog,spore,rage-powder,pollen-puff,5gen
farigiraf,sitrus-berry--,armor-tail--,fire,nasty-plot,hyper-voice,psyshock,trick-room,9gen
torkoal,charcoal--,drought--,fire,earth-power,eruption,protect,heat-wave,3gen
kingambit,assault-vest--,defiant--,fairy,sucker-punch,tera-blast,iron-head,kowtow-cleave,9gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,horn-leech,spiky-shield,swords-dance,9gen
lilligant,focus-sash--,chlorophyll--,ghost,after-you,sleep-powder,ice-spinner,close-combat,5gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,horn-leech,swords-dance,spiky-shield,9gen
tinkaton,assault-vest--,own-tempo--,fairy,gigaton-hammer,play-rough,brick-break,fake-out,9gen
rotom,life-orb--,levitate--,electric,hydro-pump,volt-switch,willowisp,protect,4gen
indeedee,psychic-seed--,psychic-surge--,fairy,psychic,follow-me,trick-room,protect,8gen
tornadus,covert-cloak--,prankster--,steel,bleakwind-storm,rain-dance,tailwind,protect,5gen
urshifu,sitrus-berry--,unseen-fist--,poison,wicked-blow,close-combat,poison-jab,detect,8gen
kingambit,black-glasses--,defiant--,dark,kowtow-cleave,sucker-punch,swords-dance,protect,9gen
amoonguss,sitrus-berry--,regenerator--,water,pollen-puff,spore,rage-powder,protect,5gen
dragonite,assault-vest--,inner-focus--,normal,aerial-ace,stomping-tantrum,thunder-punch,extreme-speed,1gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,horn-leech,swords-dance,spiky-shield,9gen
urshifu,choice-scarf--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
chien-pao,focus-sash--,sword-of-ruin--,ghost,crunch,ice-spinner,sucker-punch,protect,9gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,follow-me,power-whip,spiky-shield,9gen
gholdengo,life-orb--,good-as-gold--,steel,make-it-rain,nasty-plot,shadow-ball,protect,9gen
tornadus,mental-herb--,prankster--,ghost,bleakwind-storm,tailwind,sunny-day,rain-dance,5gen
flutter-mane,choice-specs--,protosynthesis--,fairy,dazzling-gleam,moonblast,shadow-ball,power-gem,9gen
urshifu,mystic-water--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,protect,8gen
scream-tail,booster-energy--,protosynthesis--,grass,dazzling-gleam,encore,disable,protect,9gen
garchomp,clear-amulet--,rough-skin--,steel,protect,earthquake,rock-slide,dragon-claw,4gen
gholdengo,choice-specs--,good-as-gold--,steel,make-it-rain,shadow-ball,thunderbolt,trick,9gen
urshifu,choice-scarf--,unseen-fist--,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,spiky-shield,ivy-cudgel,horn-leech,follow-me,9gen
tornadus,rocky-helmet--,prankster--,dark,protect,tailwind,bleakwind-storm,rain-dance,5gen
flutter-mane,focus-sash--,protosynthesis--,fairy,protect,moonblast,shadow-ball,dazzling-gleam,9gen
landorus,choice-scarf--,intimidate--,flying,tera-blast,rock-slide,stomping-tantrum,uturn,5gen
chi-yu,choice-specs--,beads-of-ruin--,ghost,overheat,heat-wave,snarl,dark-pulse,9gen
iron-hands,assault-vest--,quark-drive--,water,wild-charge,drain-punch,fake-out,heavy-slam,9gen
ogerpon,wellspring-mask--,water-absorb--,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
kingambit,black-glasses--,defiant--,fairy,kowtow-cleave,sucker-punch,swords-dance,protect,9gen
flutter-mane,booster-energy--,protosynthesis--,fairy,moonblast,icy-wind,protect,shadow-ball,9gen
iron-hands,assault-vest--,quark-drive--,grass,drain-punch,wild-charge,fake-out,ice-punch,9gen
heatran,leftovers--,flash-fire--,fairy,protect,earth-power,magma-storm,tera-blast,4gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,uturn,rock-slide,tera-blast,5gen
iron-bundle,booster-energy--,quark-drive--,ghost,protect,icy-wind,freezedry,encore,9gen
gholdengo,choice-specs--,good-as-gold--,steel,make-it-rain,thunderbolt,trick,shadow-ball,9gen
amoonguss,rocky-helmet--,regenerator--,water,rage-powder,leaf-storm,spore,pollen-puff,5gen
ogerpon,hearthflame-mask--,mold-breaker--,fire,ivy-cudgel,grassy-glide,swords-dance,spiky-shield,9gen
urshifu,focus-sash--,unseen-fist--,poison,wicked-blow,close-combat,sucker-punch,detect,8gen
rillaboom,assault-vest--,grassy-surge--,fire,fake-out,wood-hammer,grassy-glide,uturn,8gen
gholdengo,choice-specs--,good-as-gold--,steel,make-it-rain,shadow-ball,thunderbolt,trick,9gen
tornadus,rocky-helmet--,prankster--,ghost,bleakwind-storm,tailwind,sunny-day,protect,5gen
landorus,choice-scarf--,intimidate--,flying,stomping-tantrum,tera-blast,rock-slide,uturn,5gen
rillaboom,clear-amulet--,grassy-surge--,fire,grassy-glide,wood-hammer,fake-out,high-horsepower,8gen
iron-hands,assault-vest--,quark-drive--,water,drain-punch,close-combat,fake-out,wild-charge,9gen
arcanine,choice-band--,intimidate--,water,flare-blitz,tera-blast,extreme-speed,rock-slide,1gen
gholdengo,metal-coat--,good-as-gold--,dragon,make-it-rain,shadow-ball,nasty-plot,protect,9gen
urshifu,choice-scarf--,unseen-fist--,water,surging-strikes,aqua-jet,close-combat,uturn,8gen
tornadus,rocky-helmet--,prankster--,ghost,tailwind,bleakwind-storm,taunt,rain-dance,5gen
ogerpon,wellspring-mask--,water-absorb--,water,spiky-shield,ivy-cudgel,horn-leech,follow-me,9gen
flutter-mane,choice-specs--,protosynthesis--,fairy,dazzling-gleam,shadow-ball,moonblast,misty-terrain,9gen
iron-hands,assault-vest--,quark-drive--,water,wild-charge,drain-punch,heavy-slam,fake-out,9gen
urshifu,focus-sash--,unseen-fist--,dark,detect,sucker-punch,close-combat,wicked-blow,8gen
heatran,safety-goggles--,flash-fire--,fairy,protect,magma-storm,flash-cannon,earth-power,4gen
landorus,choice-scarf--,intimidate--,flying,rock-slide,uturn,stomping-tantrum,tera-blast,5gen
dondozo,leftovers--,oblivious--,grass,wave-crash,heavy-slam,yawn,protect,9gen
flutter-mane,choice-specs--,protosynthesis--,fairy,moonblast,shadow-ball,dazzling-gleam,power-gem,9gen
heatran,safety-goggles--,flash-fire--,fairy,magma-storm,flash-cannon,earth-power,protect,4gen
urshifu,focus-sash--,unseen-fist--,dark,wicked-blow,close-combat,sucker-punch,protect,8gen
rillaboom,assault-vest--,grassy-surge--,fire,wood-hammer,grassy-glide,high-horsepower,fake-out,8gen
salamence,rocky-helmet--,intimidate--,poison,air-slash,roost,tailwind,draco-meteor,3gen
ninetales,light-clay--,snow-warning--,ghost,moonblast,freezedry,aurora-veil,protect,1gen
baxcalibur,loaded-dice--,thermal-exchange--,poison,icicle-spear,scale-shot,swords-dance,protect,9gen
heatran,leftovers--,flash-fire--,grass,magma-storm,flash-cannon,substitute,protect,4gen
landorus,choice-scarf--,intimidate--,flying,tera-blast,stomping-tantrum,rock-slide,uturn,5gen
iron-hands,assault-vest--,quark-drive--,steel,fake-out,drain-punch,wild-charge,heavy-slam,9gen
ogerpon,wellspring-mask--,water-absorb--,water,ivy-cudgel,horn-leech,follow-me,protect,9gen
gholdengo,choice-specs--,good-as-gold--,steel,make-it-rain,shadow-ball,thunderbolt,trick,9gen
amoonguss,rocky-helmet--,regenerator--,water,rage-powder,spore,clear-smog,pollen-puff,5gen
landorus,assault-vest--,intimidate--,water,earthquake,stomping-tantrum,rock-slide,uturn,5gen
